gene_id,U_statistic,p_value,bonferonni_p_value,group
ENSG00000230337,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000101868,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000129521,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000110446,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000257225,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000267104,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000129219,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000257261,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000170037,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000256712,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000263470,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000167302,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000166664,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000115423,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000100433,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000174529,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000170430,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000255949,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000259310,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000104611,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000267534,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000176472,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000111218,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000256116,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000122584,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000260725,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000170340,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000176715,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000228288,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000170312,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000130489,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000130244,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000256661,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000130193,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000104369,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000260621,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000230648,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000122952,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000231194,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000182648,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000226862,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000103510,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000117676,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000266341,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000258181,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000123908,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000169715,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000169679,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000214188,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000125968,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000258325,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000260141,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000126821,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000168763,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000125144,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000226706,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000260108,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000258643,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000124508,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000169372,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000169299,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000258749,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000169129,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000266642,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000263182,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000173085,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000126838,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000182325,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000126878,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000260455,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000115998,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000128886,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000178537,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000257359,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000128602,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000116273,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000109794,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000109762,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000167967,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000259132,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000109501,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000109320,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000123064,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000260277,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000167987,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000215041,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000257642,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000223865,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000127580,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000214063,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000103888,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000263212,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000108691,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000102221,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000169991,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000121680,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000169231,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000255618,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000184508,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000111885,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000114735,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000184436,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000121152,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000091409,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000114859,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000113070,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000166073,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000254673,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000119699,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000099889,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000265069,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000267791,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000104973,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000212928,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000106125,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000184985,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000268809,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000106367,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000176182,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000134183,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000225190,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000113810,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000175175,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000178764,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000254768,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000224525,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000206535,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000165591,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000254870,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000165644,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000113119,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000254688,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000165724,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000227227,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000225138,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000184716,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000175155,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000185043,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000132821,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000105204,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000100196,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000105737,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000255389,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000267688,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000132017,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000115255,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000134940,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000104897,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000185304,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000112539,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000185453,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000135314,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000265263,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000261173,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000166507,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000131845,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000132004,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000174738,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000261532,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000254788,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000104936,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000254571,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000134690,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000268301,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000105321,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000119681,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000132498,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000100151,49.0,0.343975336899,6395.87741429,M1_09+M6_06
ENSG00000241878,45.0,0.344148134373,6399.09041053,M1_09+M6_06
ENSG00000164403,45.0,0.345226803574,6419.14718565,M1_09+M6_06
ENSG00000060709,45.0,0.345226803574,6419.14718565,M1_09+M6_06
ENSG00000147364,45.0,0.345226803574,6419.14718565,M1_09+M6_06
ENSG00000267287,45.0,0.346208651024,6437.40365714,M1_09+M6_06
ENSG00000260677,45.0,0.346208651024,6437.40365714,M1_09+M6_06
ENSG00000226505,45.0,0.346208651024,6437.40365714,M1_09+M6_06
ENSG00000035141,45.0,0.347101322437,6454.0019894,M1_09+M6_06
ENSG00000091483,45.0,0.347101322437,6454.0019894,M1_09+M6_06
ENSG00000155026,45.0,0.347101322437,6454.0019894,M1_09+M6_06
ENSG00000260833,45.0,0.347911693197,6469.07002331,M1_09+M6_06
ENSG00000171161,45.0,0.347911693197,6469.07002331,M1_09+M6_06
ENSG00000164308,45.0,0.348645977744,6482.72331017,M1_09+M6_06
ENSG00000136010,45.0,0.348645977744,6482.72331017,M1_09+M6_06
ENSG00000114251,46.5,0.349144052061,6491.98450402,M1_09+M6_06
ENSG00000026751,45.0,0.349309821887,6495.06682816,M1_09+M6_06
ENSG00000117226,45.0,0.349309821887,6495.06682816,M1_09+M6_06
ENSG00000144642,45.0,0.349309821887,6495.06682816,M1_09+M6_06
ENSG00000178202,45.0,0.349908381182,6506.19643971,M1_09+M6_06
ENSG00000198743,45.0,0.349908381182,6506.19643971,M1_09+M6_06
ENSG00000118096,45.0,0.349908381182,6506.19643971,M1_09+M6_06
ENSG00000238131,45.0,0.349908381182,6506.19643971,M1_09+M6_06
ENSG00000072786,45.0,0.349908381182,6506.19643971,M1_09+M6_06
ENSG00000100644,45.0,0.349908381182,6506.19643971,M1_09+M6_06
ENSG00000135521,45.0,0.349908381182,6506.19643971,M1_09+M6_06
ENSG00000234520,45.0,0.350446387844,6516.20013558,M1_09+M6_06
ENSG00000132522,45.0,0.350446387844,6516.20013558,M1_09+M6_06
ENSG00000111707,45.0,0.350446387844,6516.20013558,M1_09+M6_06
ENSG00000213265,45.0,0.350446387844,6516.20013558,M1_09+M6_06
ENSG00000234277,45.0,0.350446387844,6516.20013558,M1_09+M6_06
ENSG00000198858,45.5,0.350516066059,6517.4957323,M1_09+M6_06
ENSG00000050730,45.5,0.350516066059,6517.4957323,M1_09+M6_06
ENSG00000124155,45.5,0.350516066059,6517.4957323,M1_09+M6_06
ENSG00000230262,45.5,0.350516066059,6517.4957323,M1_09+M6_06
ENSG00000109193,45.0,0.350928208178,6525.15910286,M1_09+M6_06
ENSG00000132026,45.0,0.350928208178,6525.15910286,M1_09+M6_06
ENSG00000112234,45.0,0.350928208178,6525.15910286,M1_09+M6_06
ENSG00000081087,45.0,0.350928208178,6525.15910286,M1_09+M6_06
ENSG00000267757,45.0,0.350928208178,6525.15910286,M1_09+M6_06
ENSG00000197324,45.0,0.351357892131,6533.14864629,M1_09+M6_06
ENSG00000162399,45.0,0.351357892131,6533.14864629,M1_09+M6_06
ENSG00000127191,45.0,0.351357892131,6533.14864629,M1_09+M6_06
ENSG00000259867,45.0,0.351357892131,6533.14864629,M1_09+M6_06
ENSG00000138399,45.0,0.35173921625,6540.23898695,M1_09+M6_06
ENSG00000140332,45.0,0.35173921625,6540.23898695,M1_09+M6_06
ENSG00000197119,45.0,0.35173921625,6540.23898695,M1_09+M6_06
ENSG00000198963,45.0,0.35173921625,6540.23898695,M1_09+M6_06
ENSG00000080572,45.0,0.35173921625,6540.23898695,M1_09+M6_06
ENSG00000108506,45.0,0.35173921625,6540.23898695,M1_09+M6_06
ENSG00000268846,45.0,0.35173921625,6540.23898695,M1_09+M6_06
ENSG00000185252,45.0,0.352075721083,6546.49595781,M1_09+M6_06
ENSG00000233907,45.0,0.352075721083,6546.49595781,M1_09+M6_06
ENSG00000140471,45.0,0.352075721083,6546.49595781,M1_09+M6_06
ENSG00000115468,45.0,0.352075721083,6546.49595781,M1_09+M6_06
ENSG00000182831,45.0,0.352075721083,6546.49595781,M1_09+M6_06
ENSG00000160299,45.0,0.352075721083,6546.49595781,M1_09+M6_06
ENSG00000265845,45.0,0.352075721083,6546.49595781,M1_09+M6_06
ENSG00000246889,45.0,0.352075721083,6546.49595781,M1_09+M6_06
ENSG00000226005,45.0,0.352075721083,6546.49595781,M1_09+M6_06
ENSG00000233061,45.0,0.352370743894,6551.98161196,M1_09+M6_06
ENSG00000167984,45.0,0.352370743894,6551.98161196,M1_09+M6_06
ENSG00000239922,45.0,0.352370743894,6551.98161196,M1_09+M6_06
ENSG00000263069,45.0,0.352370743894,6551.98161196,M1_09+M6_06
ENSG00000178163,45.0,0.352370743894,6551.98161196,M1_09+M6_06
ENSG00000145819,45.0,0.352370743894,6551.98161196,M1_09+M6_06
ENSG00000231703,45.0,0.352627447366,6556.75475633,M1_09+M6_06
ENSG00000163155,45.0,0.352848844885,6560.87142178,M1_09+M6_06
ENSG00000174469,45.0,0.352848844885,6560.87142178,M1_09+M6_06
ENSG00000231882,45.0,0.352848844885,6560.87142178,M1_09+M6_06
ENSG00000220256,45.0,0.352848844885,6560.87142178,M1_09+M6_06
ENSG00000147316,45.0,0.352848844885,6560.87142178,M1_09+M6_06
ENSG00000258303,45.0,0.352848844885,6560.87142178,M1_09+M6_06
ENSG00000127903,45.0,0.352848844885,6560.87142178,M1_09+M6_06
ENSG00000264278,45.0,0.353037822846,6564.385278,M1_09+M6_06
ENSG00000233006,45.0,0.353037822846,6564.385278,M1_09+M6_06
ENSG00000137288,45.0,0.353037822846,6564.385278,M1_09+M6_06
ENSG00000110675,45.0,0.353037822846,6564.385278,M1_09+M6_06
ENSG00000234352,45.0,0.353037822846,6564.385278,M1_09+M6_06
ENSG00000131876,45.0,0.353197160396,6567.3480004,M1_09+M6_06
ENSG00000003400,45.0,0.353197160396,6567.3480004,M1_09+M6_06
ENSG00000121236,45.0,0.353197160396,6567.3480004,M1_09+M6_06
ENSG00000149948,45.0,0.353197160396,6567.3480004,M1_09+M6_06
ENSG00000248371,45.0,0.353197160396,6567.3480004,M1_09+M6_06
ENSG00000233542,45.0,0.353197160396,6567.3480004,M1_09+M6_06
ENSG00000203630,45.0,0.353197160396,6567.3480004,M1_09+M6_06
ENSG00000163898,45.0,0.353197160396,6567.3480004,M1_09+M6_06
ENSG00000068305,45.0,0.353197160396,6567.3480004,M1_09+M6_06
ENSG00000243678,45.0,0.353329546896,6569.80959498,M1_09+M6_06
ENSG00000178567,45.0,0.353329546896,6569.80959498,M1_09+M6_06
ENSG00000144730,45.0,0.353329546896,6569.80959498,M1_09+M6_06
ENSG00000138668,45.0,0.353329546896,6569.80959498,M1_09+M6_06
ENSG00000026950,45.0,0.353329546896,6569.80959498,M1_09+M6_06
ENSG00000163479,45.0,0.353329546896,6569.80959498,M1_09+M6_06
ENSG00000146066,45.0,0.353329546896,6569.80959498,M1_09+M6_06
ENSG00000119720,45.0,0.353329546896,6569.80959498,M1_09+M6_06
ENSG00000259523,45.0,0.353437597378,6571.81868565,M1_09+M6_06
ENSG00000124209,45.0,0.353437597378,6571.81868565,M1_09+M6_06
ENSG00000269048,45.0,0.353437597378,6571.81868565,M1_09+M6_06
ENSG00000227214,45.0,0.353437597378,6571.81868565,M1_09+M6_06
ENSG00000115963,45.0,0.353437597378,6571.81868565,M1_09+M6_06
ENSG00000187486,45.0,0.353437597378,6571.81868565,M1_09+M6_06
ENSG00000254303,45.0,0.353437597378,6571.81868565,M1_09+M6_06
ENSG00000162946,45.0,0.353437597378,6571.81868565,M1_09+M6_06
ENSG00000235262,45.0,0.353437597378,6571.81868565,M1_09+M6_06
ENSG00000147475,45.0,0.353437597378,6571.81868565,M1_09+M6_06
ENSG00000251381,45.0,0.353523866199,6573.4227681,M1_09+M6_06
ENSG00000265737,45.0,0.353523866199,6573.4227681,M1_09+M6_06
ENSG00000268289,45.0,0.353523866199,6573.4227681,M1_09+M6_06
ENSG00000024048,45.0,0.353523866199,6573.4227681,M1_09+M6_06
ENSG00000089169,45.0,0.353523866199,6573.4227681,M1_09+M6_06
ENSG00000203588,45.0,0.353523866199,6573.4227681,M1_09+M6_06
ENSG00000166153,45.0,0.353523866199,6573.4227681,M1_09+M6_06
ENSG00000135837,45.0,0.353523866199,6573.4227681,M1_09+M6_06
ENSG00000257591,45.0,0.353590859049,6574.66843315,M1_09+M6_06
ENSG00000090659,45.0,0.353590859049,6574.66843315,M1_09+M6_06
ENSG00000198900,45.0,0.353590859049,6574.66843315,M1_09+M6_06
ENSG00000155158,45.0,0.353590859049,6574.66843315,M1_09+M6_06
ENSG00000009954,45.0,0.353590859049,6574.66843315,M1_09+M6_06
ENSG00000197301,45.0,0.353590859049,6574.66843315,M1_09+M6_06
ENSG00000177427,45.0,0.353590859049,6574.66843315,M1_09+M6_06
ENSG00000122359,45.0,0.353641043462,6575.60156214,M1_09+M6_06
ENSG00000267715,45.0,0.353641043462,6575.60156214,M1_09+M6_06
ENSG00000115827,45.0,0.353641043462,6575.60156214,M1_09+M6_06
ENSG00000263477,45.0,0.353641043462,6575.60156214,M1_09+M6_06
ENSG00000113068,45.0,0.353641043462,6575.60156214,M1_09+M6_06
ENSG00000117475,45.0,0.353676857923,6576.26749622,M1_09+M6_06
ENSG00000205323,45.0,0.353676857923,6576.26749622,M1_09+M6_06
ENSG00000257103,45.0,0.353676857923,6576.26749622,M1_09+M6_06
ENSG00000104290,45.0,0.353676857923,6576.26749622,M1_09+M6_06
ENSG00000224810,45.0,0.353700719642,6576.71118102,M1_09+M6_06
ENSG00000144535,45.0,0.353700719642,6576.71118102,M1_09+M6_06
ENSG00000231092,45.0,0.353700719642,6576.71118102,M1_09+M6_06
ENSG00000112394,45.0,0.353700719642,6576.71118102,M1_09+M6_06
ENSG00000171017,45.0,0.353700719642,6576.71118102,M1_09+M6_06
ENSG00000066654,45.0,0.353700719642,6576.71118102,M1_09+M6_06
ENSG00000142583,45.0,0.353700719642,6576.71118102,M1_09+M6_06
ENSG00000257275,45.0,0.353700719642,6576.71118102,M1_09+M6_06
ENSG00000213066,45.0,0.353700719642,6576.71118102,M1_09+M6_06
ENSG00000076351,45.0,0.353715031076,6576.97728783,M1_09+M6_06
ENSG00000138413,45.0,0.353715031076,6576.97728783,M1_09+M6_06
ENSG00000100865,45.0,0.353715031076,6576.97728783,M1_09+M6_06
ENSG00000249349,45.0,0.353715031076,6576.97728783,M1_09+M6_06
ENSG00000267484,45.0,0.353715031076,6576.97728783,M1_09+M6_06
ENSG00000224165,45.0,0.353715031076,6576.97728783,M1_09+M6_06
ENSG00000263276,45.0,0.353715031076,6576.97728783,M1_09+M6_06
ENSG00000237775,45.0,0.353715031076,6576.97728783,M1_09+M6_06
ENSG00000259776,45.0,0.353715031076,6576.97728783,M1_09+M6_06
ENSG00000269086,45.0,0.353715031076,6576.97728783,M1_09+M6_06
ENSG00000228427,45.0,0.353715031076,6576.97728783,M1_09+M6_06
ENSG00000236778,45.0,0.35372218522,6577.11031198,M1_09+M6_06
ENSG00000115128,45.0,0.35372218522,6577.11031198,M1_09+M6_06
ENSG00000186960,45.0,0.35372218522,6577.11031198,M1_09+M6_06
ENSG00000184743,45.0,0.35372218522,6577.11031198,M1_09+M6_06
ENSG00000268154,45.0,0.35372218522,6577.11031198,M1_09+M6_06
ENSG00000151892,45.0,0.35372218522,6577.11031198,M1_09+M6_06
ENSG00000272356,45.0,0.35372218522,6577.11031198,M1_09+M6_06
ENSG00000171533,45.0,0.35372218522,6577.11031198,M1_09+M6_06
ENSG00000269303,45.0,0.35372218522,6577.11031198,M1_09+M6_06
ENSG00000264812,45.0,0.35372218522,6577.11031198,M1_09+M6_06
ENSG00000269044,45.0,0.35372218522,6577.11031198,M1_09+M6_06
ENSG00000188322,45.0,0.35372218522,6577.11031198,M1_09+M6_06
ENSG00000149313,45.0,0.35372218522,6577.11031198,M1_09+M6_06
ENSG00000141027,45.0,0.35372218522,6577.11031198,M1_09+M6_06
ENSG00000213639,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000092964,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000270605,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000156232,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000271043,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000155130,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000188677,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000271335,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000198799,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000175581,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000196634,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000105499,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000119661,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000175582,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000142534,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000142541,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000258711,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000086061,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000262999,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000196531,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000071082,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000162600,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000170315,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000196295,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000230590,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000261663,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000269990,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000242265,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000106384,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000167595,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000154222,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000130741,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000233862,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000064012,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000116030,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000114999,45.0,0.353724569702,6577.15464903,M1_09+M6_06
ENSG00000266999,47.0,0.356380331122,6626.53587687,M1_09+M6_06
ENSG00000163637,47.0,0.356380331122,6626.53587687,M1_09+M6_06
ENSG00000177951,47.0,0.356380331122,6626.53587687,M1_09+M6_06
ENSG00000180448,47.0,0.356380331122,6626.53587687,M1_09+M6_06
ENSG00000074855,47.0,0.356380331122,6626.53587687,M1_09+M6_06
ENSG00000141101,47.0,0.356380331122,6626.53587687,M1_09+M6_06
ENSG00000183617,46.0,0.358168148999,6659.77856249,M1_09+M6_06
ENSG00000204929,46.0,0.358168148999,6659.77856249,M1_09+M6_06
ENSG00000156603,46.0,0.358168148999,6659.77856249,M1_09+M6_06
ENSG00000215021,46.0,0.358168148999,6659.77856249,M1_09+M6_06
